     2.86000000E+01   2.27589595E-10   1.14494998E-07   2.58060630E-08   1.77216599E-09
     2.88000000E+01   1.87559026E-10   1.04849062E-07   2.37265935E-08   1.63416957E-09
     2.90000000E+01   1.54375679E-10   9.59549941E-08   2.17986199E-08   1.50572933E-09
     2.92000000E+01   1.26908988E-10   8.77584870E-08   2.00124381E-08   1.38628705E-09
     2.94000000E+01   1.04207140E-10   8.02091068E-08   1.83588848E-08   1.27530924E-09
     2.96000000E+01   8.54702762E-11   7.32599443E-08   1.68293048E-08   1.17228645E-09
     2.98000000E+01   7.00273191E-11   6.68673173E-08   1.54155237E-08   1.07673261E-09
     3.00000000E+01   5.73167145E-11   6.09905144E-08   1.41098225E-08   9.88184395E-10
     3.02000000E+01   4.68687776E-11   5.55915738E-08   1.29049152E-08   9.06200686E-10
     3.04000000E+01   3.82917011E-11   5.06350853E-08   1.17939287E-08   8.30361927E-10
     3.06000000E+01   3.12591565E-11   4.60880186E-08   1.07703834E-08   7.60269556E-10
     3.08000000E+01   2.54998214E-11   4.19195654E-08   9.82817523E-09   6.95545279E-10
     3.10000000E+01   2.07884938E-11   3.81009982E-08   8.96155901E-09   6.35830895E-10
     3.12000000E+01   1.69385687E-11   3.46055396E-08   8.16513189E-09   5.80787168E-10
     3.14000000E+01   1.37956808E-11   3.14082418E-08   7.43381790E-09   5.30093407E-10
     3.16000000E+01   1.12323445E-11   2.84858758E-08   6.76285278E-09   4.83446832E-10
     3.18000000E+01   9.14344378E-12   2.58168260E-08   6.14776936E-09   4.40561925E-10
     3.20000000E+01   7.44244406E-12   2.33809927E-08   5.58438328E-09   4.01169784E-10
     3.22000000E+01   6.05821839E-12   2.11596997E-08   5.06877921E-09   3.65017468E-10
     3.24000000E+01   4.93239242E-12   1.91356070E-08   4.59729740E-09   3.31867342E-10
     3.26000000E+01   4.01712843E-12   1.72926286E-08   4.16652062E-09   3.01496425E-10
     3.28000000E+01   3.27327922E-12   1.56158539E-08   3.77326149E-09   2.73695739E-10
     3.30000000E+01   2.66885330E-12   1.40914740E-08   3.41455018E-09   2.48269667E-10
     3.32000000E+01   2.17774118E-12   1.27067116E-08   3.08762255E-09   2.25035318E-10
     3.34000000E+01   1.77866057E-12   1.14497542E-08   2.78990861E-09   2.03821904E-10
     3.36000000E+01   1.45420407E-12   1.03096910E-08   2.51902144E-09   1.84470124E-10
     3.38000000E+01   1.19047270E-12   9.27645343E-09   2.27274653E-09   1.66831566E-10
     3.40000000E+01   9.75892685E-13   8.34075824E-09   2.04903145E-09   1.50768126E-10
     3.42000000E+01   8.01176779E-13   7.49405439E-09   1.84597623E-09   1.36151439E-10
     3.44000000E+01   6.58791606E-13   6.72847234E-09   1.66182307E-09   1.22862325E-10
     3.46000000E+01   5.42630861E-13   6.03677642E-09   1.49494857E-09   1.10790262E-10
     3.48000000E+01   4.47747966E-13   5.41231994E-09   1.34385427E-09   9.98328697E-11
     3.50000000E+01   3.70137697E-13   4.84900277E-09   1.20715865E-09   8.98954161E-11
     3.52000000E+01   3.06558092E-13   4.34123165E-09   1.08358930E-09   8.08903433E-11
     3.54000000E+01   2.54385411E-13   3.88388270E-09   9.71975488E-10   7.27368132E-11
     3.56000000E+01   2.11496220E-13   3.47226640E-09   8.71241181E-10   6.53602887E-11
     3.58000000E+01   1.76171648E-13   3.10209469E-09   7.80398349E-10   5.86920869E-11
     3.60000000E+01   1.47019763E-13   2.76945021E-09   6.98540705E-10   5.26689780E-11
     3.62000000E+01   1.22912726E-13   2.47075751E-09   6.24837771E-10   4.72328611E-11
     3.64000000E+01   1.02935956E-13   2.20275620E-09   5.58529300E-10   4.23303829E-11
     3.66000000E+01   8.63470648E-14   1.96247591E-09   4.98920031E-10   3.79126012E-11
     3.68000000E+01   7.25427093E-14   1.74721304E-09   4.45374763E-10   3.39346669E-11
     3.70000000E+01   6.10318580E-14   1.55450872E-09   3.97313738E-10   3.03555237E-11
     3.72000000E+01   5.14142406E-14   1.38212914E-09   3.54208323E-10   2.71376270E-11
     3.74000000E+01   4.33629845E-14   1.22804650E-09   3.15576974E-10   2.42466778E-11
     3.76000000E+01   3.66106299E-14   1.09042173E-09   2.80981462E-10   2.16513745E-11
     3.78000000E+01   3.09378641E-14   9.67588482E-10   2.50023371E-10   1.93231799E-11
     3.80000000E+01   2.61699452E-14   8.58038197E-10   2.22340823E-10   1.72361031E-11
     3.82000000E+01   2.21289055E-14   7.60406445E-10   1.97605447E-10   1.53664958E-11
     3.84000000E+01   1.87253370E-14   6.73460232E-10   1.75519557E-10   1.36928630E-11
     3.86000000E+01   1.58543147E-14   5.96086346E-10   1.55813544E-10   1.21956856E-11
     3.88000000E+01   1.34292383E-14   5.27280610E-10   1.38243457E-10   1.08572567E-11
     3.90000000E+01   1.13784426E-14   4.66138013E-10   1.22588768E-10   9.66152838E-12
     3.92000000E+01   9.64244991E-15   4.11843635E-10   1.08650310E-10   8.59397070E-12
     3.94000000E+01   8.17175001E-15   3.63664332E-10   9.62484071E-11   7.64144055E-12
     3.96000000E+01   7.97665702E-15   3.20941107E-10   8.52209531E-11   6.79206054E-12
     3.98000000E+01   0.00000000E+00   2.83082135E-10   7.54221408E-11   6.03510724E-12
     4.00000000E+01   0.00000000E+00   2.49556380E-10   6.67206807E-11   5.36090807E-12
     0.00000000E+00   1.00010001E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
     2.00000000E-01   9.80314019E-01   1.16328036E-02   2.52323780E-04   4.89206235E-06
     4.00000000E-01   9.60535590E-01   2.28209805E-02   5.28901277E-04   1.03017287E-05
     6.00000000E-01   9.40750403E-01   3.35629720E-02   8.27400710E-04   1.62272540E-05
     8.00000000E-01   9.20945502E-01   4.38573388E-02   1.14551132E-03   2.26622098E-05
     1.00000000E+00   9.01109435E-01   5.37028137E-02   1.48094729E-03   2.95957111E-05
     1.20000000E+00   8.81232390E-01   6.30983541E-02   1.83145182E-03   3.70126546E-05
     1.40000000E+00   8.61306312E-01   7.20431942E-02   2.19480138E-03   4.48939686E-05
     1.60000000E+00   8.41325020E-01   8.05368966E-02   2.56881013E-03   5.32168731E-05
     1.80000000E+00   8.21284302E-01   8.85794030E-02   2.95133437E-03   6.19551506E-05
     2.00000000E+00   8.01181999E-01   9.61710831E-02   3.34027711E-03   7.10794242E-05
     2.20000000E+00   7.81018072E-01   1.03312781E-01   3.73359269E-03   8.05574448E-05
     2.40000000E+00   7.60794649E-01   1.10005860E-01   4.12929131E-03   9.03543836E-05
     2.60000000E+00   7.40516057E-01   1.16252244E-01   4.52544366E-03   1.00433131E-04
     2.80000000E+00   7.20188825E-01   1.22054453E-01   4.92018532E-03   1.10754597E-04
     3.00000000E+00   6.99821674E-01   1.27415638E-01   5.31172115E-03   1.21278019E-04
     3.20000000E+00   6.79425480E-01   1.32339610E-01   5.69832953E-03   1.31961263E-04
     3.40000000E+00   6.59013221E-01   1.36830867E-01   6.07836633E-03   1.42761132E-04
     3.60000000E+00   6.38599889E-01   1.40894607E-01   6.45026873E-03   1.53633670E-04
     3.80000000E+00   6.18202399E-01   1.44536748E-01   6.81255878E-03   1.64534455E-04
     4.00000000E+00   5.97839460E-01   1.47763935E-01   7.16384659E-03   1.75418903E-04
     4.20000000E+00   5.77531437E-01   1.50583541E-01   7.50283333E-03   1.86242545E-04
     4.40000000E+00   5.57300190E-01   1.53003668E-01   7.82831375E-03   1.96961316E-04
     4.60000000E+00   5.37168900E-01   1.55033132E-01   8.13917842E-03   2.07531819E-04
     4.80000000E+00   5.17161873E-01   1.56681459E-01   8.43441553E-03   2.17911586E-04
     5.00000000E+00   4.97304342E-01   1.57958853E-01   8.71311227E-03   2.28059323E-04
